credit.policy,purpose,int.rate, installment , log.annual.inc ,dti,fico, days.with.cr.line , revol.bal ,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,small_business,9%, 799 , 11.5 ,1.57,762," 6,359 ", 17 ,0.1,5,0,0,1
1,all_other,9%, 320 , 10.5 ,19.46,727," 4,470 ", 827 ,6.6,2,0,0,1
1,debt_consolidation,10%, 32 , 8.5 ,18,702," 1,200 ", 961 ,26,2,0,0,0
1,debt_consolidation,10%, 193 , 9.8 ,2.87,697," 1,199 "," 1,554 ",29.3,1,0,0,0
1,home_improvement,14%, 765 , 11.8 ,3.66,672," 5,790 "," 10,753 ",52.3,2,3,0,1
1,all_other,7%, 31 , 11.7 ,0.65,792," 3,810 "," 2,227 ",3.8,1,0,0,0
1,credit_card,9%, 382 , 11.5 ,6.64,722," 10,290 "," 7,606 ",18.6,0,0,1,0
1,debt_consolidation,12%, 301 , 11.0 ,4.64,662," 2,222 "," 8,355 ",34.4,0,2,0,1
1,credit_card,14%, 687 , 11.3 ,16.05,667," 2,190 "," 27,293 ",86.6,0,0,0,0
1,debt_consolidation,10%, 321 , 11.1 ,3.6,712," 2,850 "," 10,157 ",26.2,0,1,0,0
1,small_business,15%, 863 , 11.4 ,5.79,677," 4,739 "," 4,209 ",75.2,2,0,0,1
1,credit_card,8%, 251 , 10.9 ,10.44,767," 3,449 ", -   ,0,1,0,0,0
1,all_other,7%, 87 , 10.3 ,3.96,767," 3,930 "," 1,773 ",5,1,0,0,0
1,all_other,8%, 62 , 10.1 ,2.4,742," 2,290 ", 949 ,55.8,1,0,0,1
1,home_improvement,14%, 851 , 11.2 ,19.78,687," 2,399 "," 12,308 ",43.6,2,0,0,1
1,credit_card,11%, 244 , 10.6 ,12.1,687," 4,019 "," 7,914 ",30.8,3,2,0,0
1,debt_consolidation,14%, 687 , 10.7 ,15.7,672," 3,690 "," 9,150 ",96.3,0,0,0,0
1,debt_consolidation,11%, 657 , 10.6 ,14.04,702," 1,800 "," 21,777 ",53.7,3,0,0,0
1,all_other,13%, 538 , 11.5 ,12.43,667," 2,580 "," 4,281 ",63,3,0,0,0
1,debt_consolidation,10%, 321 , 10.1 ,8.17,712," 3,300 "," 4,475 ",63,0,0,0,0
1,debt_consolidation,10%, 387 , 11.5 ,8.17,707," 3,839 "," 25,413 ",45.2,2,0,0,0
1,small_business,8%, 315 , 11.6 ,2.28,742," 4,740 "," 15,043 ",65.2,2,0,0,0
1,major_purchase,11%, 293 , 10.2 ,5.56,682," 1,350 "," 6,353 ",39.5,2,0,0,0
1,debt_consolidation,8%, 125 , 10.0 ,10.33,742," 1,920 "," 3,737 ",55.8,1,0,0,0
1,debt_consolidation,9%, 383 , 11.1 ,7.47,717," 5,580 "," 11,370 ",41.6,0,2,0,0
1,debt_consolidation,13%, 524 , 10.5 ,17.4,667," 10,380 "," 18,403 ",73.3,0,1,0,0
1,all_other,12%, 200 , 11.7 ,6.81,662," 2,041 "," 19,504 ",77.3,0,0,0,0
1,debt_consolidation,9%, 575 , 11.5 ,16.95,747," 3,630 "," 10,463 ",8.2,2,0,0,0
1,debt_consolidation,9%, 95 , 9.2 ,6.72,707," 3,329 "," 2,808 ",51.1,3,1,0,0
1,debt_consolidation,9%, 477 , 11.2 ,6.88,742," 4,589 "," 6,297 ",14.5,0,0,0,0
1,all_other,8%, 345 , 11.0 ,14.07,792," 7,867 "," 33,060 ",21.7,0,0,0,0
1,all_other,11%, 155 , 9.9 ,23.03,717," 2,580 "," 4,500 ",13,0,0,0,1
1,home_improvement,10%, 645 , 11.2 ,13.28,732," 1,770 "," 2,344 ",9.8,1,0,0,0
1,all_other,7%, 93 , 11.0 ,1.19,797," 6,270 "," 2,907 ",4,0,0,0,0
1,debt_consolidation,10%, 306 , 11.0 ,21.93,727," 4,593 "," 26,218 ",28.7,2,0,0,0
1,debt_consolidation,12%, 144 , 10.0 ,24.71,707," 1,291 "," 5,967 ",25.5,0,0,0,0
1,credit_card,10%, 289 , 11.6 ,10.36,702," 6,119 "," 27,786 ",85.5,2,0,1,1
1,all_other,9%, 88 , 11.6 ,13.46,702," 6,120 "," 27,786 ",85.5,2,0,1,1
1,all_other,9%, 382 , 11.7 ,4.28,722," 4,080 "," 7,335 ",45.8,1,1,0,0
1,debt_consolidation,11%, 197 , 10.8 ,0,672," 2,519 ", -   ,0,1,1,0,0
1,credit_card,8%, 84 , 10.6 ,16.68,737," 6,988 "," 19,210 ",48.3,0,0,0,0
1,small_business,10%, 481 , 10.6 ,4.05,717," 2,759 "," 11,601 ",85.9,3,0,0,0
1,debt_consolidation,10%, 253 , 10.2 ,6.14,697," 2,040 ", 991 ,34.2,1,0,0,0
1,all_other,7%, 78 , 13.2 ,2.45,762," 6,240 "," 141,287 ",9.4,5,1,0,0
1,all_other,10%, 97 , 11.7 ,8.71,687," 2,311 ", 199 ,1.1,1,1,0,0
1,all_other,10%, 260 , 11.7 ,11.28,692," 5,018 "," 63,580 ",80.6,1,0,0,1
1,home_improvement,7%, 124 , 11.0 ,5.82,772," 5,430 ", 773 ,4.8,0,0,0,0
1,debt_consolidation,13%, 68 , 9.8 ,22,662," 1,470 "," 1,042 ",37.2,3,1,0,0
1,debt_consolidation,13%, 406 , 10.2 ,7.16,662," 1,530 ", 137 ,3.2,1,1,0,1
1,credit_card,10%, 241 , 11.5 ,2.69,712," 4,709 "," 1,944 ",47.4,0,0,1,0
1,small_business,14%, 171 , 10.5 ,20.72,662," 7,109 "," 16,613 ",18.3,1,1,0,1
1,educational,8%, 294 , 9.4 ,0,737," 1,139 ", -   ,0,1,0,0,0
1,credit_card,13%, 318 , 10.8 ,17.04,662," 6,179 "," 5,181 ",97.8,3,0,1,0
1,major_purchase,9%, 64 , 10.1 ,18.65,727," 3,455 ", 597 ,14.2,2,1,0,0
1,all_other,7%, 218 , 11.0 ,1.72,807," 7,230 "," 3,202 ",1.1,1,0,0,0
1,credit_card,12%, 668 , 11.8 ,13.42,687," 3,420 "," 46,086 ",92.7,0,0,0,0
1,debt_consolidation,12%, 134 , 10.8 ,8.66,662," 6,839 "," 9,380 ",44.1,1,0,1,1
1,debt_consolidation,10%, 421 , 10.6 ,17.01,752," 4,349 "," 35,944 ",56.2,2,0,0,0
1,all_other,14%, 340 , 10.8 ,1.21,672," 2,519 ", -   ,0,0,1,0,0
1,debt_consolidation,11%, 366 , 11.0 ,14.26,702," 6,780 "," 7,973 ",89.6,0,0,0,0
1,debt_consolidation,8%, 314 , 10.1 ,9.95,752," 5,167 "," 8,522 ",21.7,1,0,0,0
1,credit_card,16%, 877 , 11.7 ,18.08,677," 3,330 "," 62,976 ",86.1,2,2,0,0
1,debt_consolidation,14%, 317 , 10.3 ,21.88,667," 1,601 "," 7,429 ",82.5,0,0,0,0
1,small_business,12%, 701 , 10.8 ,0.85,682," 2,579 ", 639 ,13.6,1,0,0,1
1,debt_consolidation,10%, 485 , 11.4 ,13.73,732," 5,489 "," 14,903 ",35.3,0,0,0,0
1,debt_consolidation,12%, 134 , 10.6 ,9.48,662," 4,080 "," 2,923 ",28.4,3,0,0,0
1,credit_card,8%, 362 , 11.6 ,8.16,757," 5,790 "," 18,314 ",50.6,1,0,0,0
1,all_other,7%, 108 , 10.3 ,0,777," 3,034 ", 150 ,7.5,1,0,0,0
1,all_other,12%, 240 , 9.8 ,4.58,662," 3,840 ", -   ,0,2,0,0,0
1,all_other,7%, 62 , 11.1 ,9.99,767," 8,190 "," 2,475 ",5.4,1,1,0,0
1,all_other,8%, 66 , 9.9 ,2.36,722," 5,790 "," 1,489 ",62,1,0,0,0
1,debt_consolidation,11%, 328 , 10.6 ,19.32,702," 2,849 "," 15,368 ",87.1,0,0,0,0
1,all_other,7%, 69 , 11.7 ,7.67,762," 6,007 "," 21,521 ",29.5,1,0,0,1
1,home_improvement,11%, 313 , 11.0 ,14.06,702," 5,700 "," 4,781 ",15.5,2,0,0,1
1,debt_consolidation,11%, 329 , 11.3 ,14.03,692," 4,470 "," 8,473 ",27.6,3,1,1,0
1,all_other,12%, 293 , 10.7 ,15.53,677," 1,848 "," 8,494 ",44.2,1,0,0,0
1,all_other,8%, 315 , 11.2 ,14.03,762," 5,519 "," 11,333 ",45.5,5,0,0,0
1,debt_consolidation,8%, 226 , 11.0 ,17,762," 5,340 "," 9,366 ",40.7,4,0,0,1
1,major_purchase,8%, 63 , 10.5 ,18.96,742," 2,190 "," 4,922 ",30.6,0,0,0,0
1,debt_consolidation,13%, 537 , 11.4 ,10.13,677," 5,280 "," 23,129 ",79.8,0,1,0,1
1,small_business,12%, 126 , 11.1 ,12.5,667," 3,300 "," 29,736 ",80.2,3,0,0,0
1,credit_card,10%, 192 , 11.6 ,16.87,722," 8,519 "," 67,232 ",41.1,1,0,0,0
1,all_other,10%, 97 , 10.8 ,0,692," 5,160 ", -   ,0,0,0,0,0
1,debt_consolidation,9%, 319 , 11.3 ,5.93,727," 4,800 "," 11,496 ",26.6,0,0,0,0
1,credit_card,11%, 228 , 10.5 ,7.76,687," 2,010 "," 6,999 ",65.7,0,0,0,0
1,all_other,12%, 73 , 10.6 ,17.2,667," 1,410 "," 4,863 ",69.5,0,1,0,0
1,all_other,11%, 16 , 9.9 ,3.69,667," 8,820 "," 12,229 ",90.6,0,0,1,0
1,all_other,8%, 125 , 11.0 ,1.33,767," 2,485 "," 2,325 ",8.2,0,0,0,0
1,all_other,11%, 262 , 11.2 ,5.12,687," 1,949 "," 14,653 ",95.1,0,0,0,1
1,credit_card,8%, 236 , 11.2 ,6.06,742," 3,149 "," 4,286 ",40.4,0,0,0,0
1,debt_consolidation,12%, 266 , 10.7 ,16.06,677," 1,949 "," 8,009 ",68.5,0,0,0,0
1,debt_consolidation,8%, 101 , 10.5 ,2.73,742," 2,550 "," 2,353 ",12.4,0,0,0,1
1,debt_consolidation,8%, 219 , 10.8 ,10.37,767," 4,410 "," 6,634 ",9.4,0,0,0,0
1,debt_consolidation,10%, 39 , 10.3 ,19.76,702," 4,529 ", -   ,0,0,0,0,0
1,credit_card,11%, 247 , 11.2 ,14.65,682," 3,329 "," 5,608 ",47.1,0,0,0,0
1,debt_consolidation,13%, 674 , 10.8 ,18.98,682," 4,830 "," 13,649 ",42.4,1,0,0,1
1,all_other,11%, 80 , 10.5 ,14.84,677," 4,140 "," 9,973 ",33.8,0,0,0,0
1,debt_consolidation,12%, 499 , 10.8 ,17.95,677," 2,609 "," 16,502 ",63,0,0,0,0
1,debt_consolidation,15%, 692 , 11.2 ,7.11,667," 3,899 "," 15,773 ",95,0,0,0,1
1,small_business,10%, 801 , 11.1 ,2.14,777," 4,559 "," 3,326 ",14.3,6,0,0,0
1,debt_consolidation,10%, 290 , 10.0 ,4.83,712," 1,620 "," 7,263 ",39,0,0,0,0
1,all_other,8%, 265 , 10.5 ,13.1,767," 7,560 "," 3,451 ",19.4,0,0,0,0
1,debt_consolidation,13%, 117 , 10.8 ,13.1,662," 9,659 "," 16,770 ",50.7,0,0,0,0
1,all_other,11%, 294 , 10.5 ,7.93,692," 2,429 "," 17,042 ",75.1,0,0,0,0
1,major_purchase,13%, 563 , 11.0 ,20.06,697," 4,560 "," 10,686 ",49.4,0,0,0,0
1,credit_card,9%, 319 , 12.0 ,0.33,732," 3,600 ", 45 ,0.4,0,0,0,0
1,all_other,10%, 231 , 10.4 ,15.84,717," 1,800 "," 3,247 ",33.3,1,0,0,0
1,debt_consolidation,15%, 730 , 11.2 ,21.84,677," 2,640 "," 27,839 ",72.7,0,1,0,0
1,all_other,8%, 312 , 11.7 ,2.89,807," 5,160 ", -   ,0,1,0,0,0
1,major_purchase,8%, 251 , 11.0 ,9.58,757," 13,109 "," 17,246 ",13.7,1,0,0,0
1,debt_consolidation,14%, 514 , 10.8 ,19.05,667," 6,209 "," 14,036 ",64.4,0,0,0,0
1,small_business,10%, 16 , 10.2 ,14.17,692," 4,919 "," 5,643 ",60.7,0,0,0,0
1,debt_consolidation,12%, 372 , 10.7 ,21.33,697," 4,710 "," 17,850 ",66.3,1,0,0,0
1,debt_consolidation,10%, 320 , 10.9 ,7.59,722," 2,340 "," 8,382 ",20.4,1,0,0,0
1,small_business,18%, 504 , 11.3 ,23.04,662," 6,690 "," 24,280 ",93.4,3,0,0,0
1,debt_consolidation,12%, 414 , 10.5 ,11.9,677," 2,970 "," 8,375 ",91,3,0,0,0
1,all_other,10%, 485 , 11.3 ,19.86,742," 2,763 "," 6,437 ",28.6,4,0,0,0
1,credit_card,12%, 308 , 11.0 ,20.09,697," 6,392 "," 16,890 ",64,0,0,0,0
1,all_other,11%, 131 , 10.4 ,0.38,682," 1,290 ", 887 ,38.6,0,0,0,0
1,debt_consolidation,13%, 371 , 10.9 ,17.94,667," 3,269 "," 17,771 ",52.1,2,0,0,1
1,debt_consolidation,13%, 539 , 10.7 ,14.82,677," 8,159 "," 13,115 ",42.3,2,2,0,0
1,major_purchase,8%, 312 , 10.1 ,0,787," 3,809 "," 5,028 ",12.1,0,0,0,1
1,all_other,11%, 70 , 9.3 ,19.15,692," 2,399 ", 1 ,0.2,2,0,1,1
1,debt_consolidation,11%, 441 , 10.5 ,12.58,702," 2,130 "," 10,251 ",33,0,0,0,0
1,all_other,9%, 175 , 10.5 ,16.74,727," 4,590 "," 6,566 ",48.6,1,0,0,0
1,all_other,10%, 195 , 10.8 ,5.06,687," 4,464 "," 9,516 ",63.4,1,0,0,0
1,debt_consolidation,12%, 165 , 11.0 ,0,672," 2,520 "," 2,126 ",6.4,1,0,0,0
1,debt_consolidation,13%, 406 , 10.7 ,4.67,662," 2,849 "," 7,209 ",38.1,1,0,0,1
1,debt_consolidation,12%, 83 , 11.0 ,19.29,677," 4,319 "," 7,180 ",34.4,3,0,0,1
1,debt_consolidation,8%, 189 , 10.6 ,12.5,727," 2,550 "," 7,386 ",42.4,0,0,0,0
1,all_other,7%, 57 , 10.5 ,11.59,772," 5,970 "," 6,035 ",19,0,0,0,0
1,small_business,13%, 338 , 11.7 ,6.31,662," 6,150 "," 28,653 ",89.3,0,0,0,1
1,debt_consolidation,12%, 499 , 11.5 ,15.82,682," 9,150 "," 49,459 ",88.8,1,2,0,0
1,credit_card,13%, 738 , 11.4 ,13.04,697," 5,100 "," 22,738 ",30.8,0,1,0,0
1,credit_card,9%, 306 , 11.0 ,13.12,742," 5,250 "," 24,406 ",40.3,1,0,0,1
1,debt_consolidation,10%, 593 , 10.3 ,16.49,747," 4,260 "," 25,946 ",37.9,0,0,0,0
1,all_other,10%, 611 , 10.7 ,9.79,732," 5,940 ", -   ,0,0,0,0,0
1,debt_consolidation,10%, 461 , 11.4 ,9.96,732," 5,250 "," 4,765 ",16.5,0,0,1,0
1,debt_consolidation,16%, 842 , 11.2 ,15.38,662," 3,420 "," 15,222 ",77.3,0,2,0,0
1,small_business,11%, 245 , 11.4 ,1.78,687," 9,480 "," 8,035 ",50.5,1,1,1,0
1,debt_consolidation,10%, 453 , 11.2 ,16.54,722," 4,800 "," 14,214 ",39.4,0,0,0,1
1,debt_consolidation,10%, 650 , 11.7 ,16.2,732," 5,129 "," 23,442 ",42.1,2,0,0,0
1,credit_card,8%, 227 , 12.1 ,15.11,742," 4,919 "," 101,443 ",13.7,6,0,0,0
1,debt_consolidation,12%, 499 , 11.5 ,14.32,677," 4,439 "," 25,988 ",98.8,1,0,0,0
1,debt_consolidation,16%, 881 , 11.6 ,24.84,682," 7,619 "," 51,039 ",93.8,0,1,0,1
1,debt_consolidation,11%, 659 , 11.0 ,10.14,702," 5,999 "," 23,370 ",70,1,0,0,0
1,all_other,12%, 232 , 12.2 ,15.46,692," 6,629 "," 119,420 ",95.1,0,0,0,0
1,all_other,10%, 259 , 10.8 ,8.78,702," 3,946 ", -   ,0,0,0,0,0
1,debt_consolidation,11%, 157 , 10.7 ,11.37,677," 2,729 "," 15,564 ",56.6,1,0,0,0
1,debt_consolidation,12%, 300 , 11.4 ,21.8,677," 5,069 "," 13,686 ",48.7,1,0,0,0
1,home_improvement,11%, 659 , 12.8 ,0.63,702," 6,330 "," 6,921 ",0,2,0,0,0
1,debt_consolidation,10%, 129 , 10.5 ,7.07,697," 1,560 "," 4,220 ",53.4,2,0,0,0
1,all_other,14%, 171 , 11.2 ,22.57,662," 2,940 "," 29,877 ",75.6,2,0,0,0
1,credit_card,13%, 102 , 10.5 ,24.79,697," 5,569 "," 21,573 ",73.7,1,0,0,1
1,small_business,11%, 366 , 11.3 ,7.56,697," 4,980 "," 18,316 ",81,1,1,0,1
1,small_business,8%, 337 , 10.1 ,10.1,782," 5,400 "," 1,458 ",18,1,0,0,0
1,debt_consolidation,9%, 383 , 10.6 ,10.14,747," 7,800 "," 3,179 ",11,1,0,1,0
1,debt_consolidation,8%, 403 , 11.1 ,7.26,757," 5,580 "," 4,365 ",51.4,0,0,0,0
1,credit_card,8%, 306 , 11.0 ,9.2,797," 6,270 ", 209 ,1.9,0,0,0,0
1,debt_consolidation,13%, 677 , 10.8 ,20.42,692," 7,710 "," 12,573 ",71.8,2,1,0,0
1,credit_card,12%, 768 , 11.5 ,16.07,702," 2,580 ", 806 ,10.3,2,0,0,1
1,debt_consolidation,11%, 492 , 10.4 ,4.8,697," 3,480 "," 4,134 ",39.4,1,0,0,1
1,debt_consolidation,12%, 496 , 11.1 ,2.42,682," 6,329 ", -   ,0,1,0,0,0
1,credit_card,11%, 228 , 11.1 ,16.51,692," 5,009 "," 22,157 ",98,0,0,0,0
1,debt_consolidation,11%, 820 , 11.4 ,17.11,722," 6,539 "," 54,925 ",97.8,0,0,0,0
1,credit_card,11%, 261 , 11.3 ,16.75,692," 4,290 "," 50,908 ",37.1,0,2,0,0
1,credit_card,11%, 82 , 11.6 ,16.37,682," 9,960 "," 16,164 ",80,1,0,0,0
1,debt_consolidation,11%, 278 , 11.6 ,18.58,702," 7,230 "," 14,046 ",80.3,0,0,0,1
1,debt_consolidation,8%, 312 , 10.0 ,5.24,792," 5,010 "," 4,767 ",8.7,0,0,0,0
1,all_other,11%, 59 , 11.2 ,21.01,692," 2,580 "," 23,882 ",89.8,0,0,0,0
1,educational,8%, 376 , 9.9 ,8.88,782," 8,160 ", 674 ,2.6,1,0,0,0
1,small_business,10%, 805 , 11.2 ,8.98,757," 4,619 "," 56,842 ",14.4,6,0,0,0
1,home_improvement,10%, 812 , 12.1 ,1.88,727," 10,199 "," 19,948 ",77,2,0,0,0
1,home_improvement,11%, 131 , 10.8 ,15.5,687," 8,369 "," 10,979 ",37.2,0,2,0,0
1,debt_consolidation,11%, 329 , 10.6 ,15.93,692," 3,539 "," 14,643 ",76.4,0,0,0,0
1,debt_consolidation,12%, 99 , 10.9 ,12.85,682," 2,670 "," 15,680 ",89.6,1,0,0,0
1,debt_consolidation,14%, 382 , 10.3 ,19.52,667," 4,412 "," 16,670 ",71.7,0,0,0,0
1,debt_consolidation,11%, 310 , 11.2 ,8.22,697," 3,707 "," 2,624 ",48.6,1,0,0,0
1,debt_consolidation,8%, 79 , 10.3 ,10.61,722," 7,089 "," 2,773 ",10.8,1,0,0,0
1,debt_consolidation,10%, 609 , 11.1 ,11.29,767," 9,179 "," 2,279 ",20.7,3,0,0,0
1,debt_consolidation,10%, 386 , 11.3 ,15.74,722," 4,379 "," 28,110 ",31.9,0,0,0,0
1,small_business,9%, 670 , 12.4 ,2.7,792," 9,029 ", 997 ,1.2,2,0,0,0
1,debt_consolidation,9%, 478 , 10.9 ,12.28,747," 7,380 "," 2,787 ",2.3,1,0,0,0
1,all_other,8%, 567 , 11.1 ,5.25,772," 3,540 "," 1,612 ",12.1,4,0,0,1
1,credit_card,15%, 346 , 11.1 ,23.89,672," 7,260 "," 10,214 ",65.1,1,2,1,0
1,debt_consolidation,14%, 686 , 10.8 ,2.1,672," 3,870 "," 19,892 ",83.6,2,0,0,0
1,all_other,9%, 255 , 10.5 ,1.03,727," 1,230 "," 1,834 ",12.8,1,0,0,0
1,home_improvement,12%, 499 , 12.2 ,17.08,682," 5,820 "," 108,397 ",67.3,3,0,0,0
1,home_improvement,8%, 125 , 11.1 ,9.25,757," 5,010 "," 3,348 ",5.3,0,0,0,0
1,all_other,7%, 218 , 10.4 ,10.04,772," 3,630 ", 983 ,2.1,1,0,0,0
1,all_other,10%, 241 , 11.1 ,0.58,712," 5,430 ", 603 ,30.1,0,1,0,0
1,debt_consolidation,13%, 406 , 10.8 ,24.22,692," 6,509 "," 13,662 ",60.7,0,1,0,0
1,debt_consolidation,6%, 467 , 11.0 ,15.28,687," 4,652 "," 26,044 ",34.5,3,0,0,0
1,credit_card,10%, 386 , 10.1 ,16.75,732," 4,918 "," 16,212 ",50.7,0,0,0,0
1,debt_consolidation,10%, 258 , 10.5 ,21.33,762," 6,300 "," 8,516 ",11.1,0,0,0,0
1,credit_card,8%, 63 , 10.3 ,3.68,732," 2,580 "," 3,953 ",15.9,0,0,0,0
1,major_purchase,9%, 223 , 11.4 ,13.28,727," 5,836 "," 12,672 ",21,3,3,0,0
1,debt_consolidation,10%, 320 , 10.9 ,9.6,717," 1,469 "," 1,346 ",23.2,2,0,0,0
1,debt_consolidation,9%, 319 , 10.7 ,4.88,732," 4,079 "," 12,425 ",94.2,0,0,0,0
1,debt_consolidation,14%, 528 , 10.6 ,19.71,667," 2,490 "," 12,032 ",87.2,3,0,1,1
1,credit_card,8%, 328 , 11.0 ,12.86,802," 5,490 "," 14,377 ",10.2,0,0,0,0
1,all_other,10%, 641 , 11.3 ,0.22,767," 8,476 ", 464 ,18.6,8,0,0,1
1,debt_consolidation,12%, 197 , 10.5 ,15.38,697," 1,709 "," 10,900 ",42.4,3,0,0,0
1,debt_consolidation,10%, 42 , 10.8 ,18.15,707," 2,309 "," 7,006 ",48,1,0,1,0
1,debt_consolidation,10%, 136 , 10.8 ,11.93,717," 6,329 "," 19,708 ",37.1,0,1,0,0
1,debt_consolidation,13%, 183 , 11.2 ,11.25,707," 8,100 "," 30,949 ",54.3,0,0,0,0
1,debt_consolidation,10%, 195 , 10.5 ,13.42,697," 4,080 "," 6,101 ",36.8,3,0,0,0
1,all_other,8%, 94 , 10.1 ,1.54,727," 2,010 "," 1,235 ",28.7,0,0,0,0
1,debt_consolidation,13%, 451 , 10.5 ,19.71,692," 3,030 "," 18,028 ",88.4,1,0,0,0
1,debt_consolidation,9%, 387 , 10.9 ,11.02,742," 3,285 "," 8,828 ",54.8,5,0,0,0
1,debt_consolidation,9%, 47 , 9.8 ,9.37,722," 5,099 "," 6,033 ",31.1,1,0,0,0
1,credit_card,8%, 202 , 10.8 ,13.99,752," 5,040 "," 64,885 ",39.6,0,0,0,0
1,debt_consolidation,13%, 406 , 11.3 ,15.12,672," 5,760 "," 27,905 ",81.8,1,2,0,0
1,debt_consolidation,12%, 337 , 11.4 ,6.61,692," 9,570 "," 14,081 ",73.7,0,0,1,0
1,all_other,9%, 334 , 11.0 ,6.02,787," 10,860 ", 426 ,0.7,0,0,0,1
1,debt_consolidation,14%, 655 , 11.3 ,7.16,672," 12,554 "," 12,301 ",56.4,1,0,0,0
1,all_other,9%, 101 , 9.8 ,14.38,722," 1,530 ", -   ,0,0,0,0,0
1,small_business,10%, 534 , 9.9 ,4.68,737," 3,408 "," 2,248 ",11.6,0,0,0,0
1,all_other,11%, 16 , 9.0 ,3.04,682," 6,929 ", 44 ,3.7,2,1,0,0
1,small_business,10%, 808 , 10.5 ,8.53,767," 3,346 "," 2,296 ",7.6,3,0,0,0
1,debt_consolidation,13%, 348 , 11.2 ,9.05,702," 4,530 "," 16,264 ",90.6,3,0,0,1
1,all_other,10%, 195 , 10.7 ,17.47,702," 3,540 "," 12,758 ",40.4,0,0,0,0
1,all_other,8%, 188 , 10.8 ,14.08,792," 4,890 "," 2,573 ",16.3,1,0,0,0
1,debt_consolidation,10%, 238 , 11.1 ,12.57,762," 3,420 "," 15,176 ",31.6,0,0,0,0
1,debt_consolidation,10%, 149 , 10.6 ,5.91,727," 4,680 "," 7,239 ",16.3,2,0,0,0
1,credit_card,9%, 190 , 10.6 ,11.2,722," 2,670 "," 11,217 ",52.9,3,0,0,0
1,debt_consolidation,10%, 84 , 10.2 ,14.57,702," 2,490 "," 12,979 ",31,0,0,0,0
1,all_other,10%, 193 , 12.2 ,4.84,707," 5,760 "," 21,894 ",0,2,0,0,0
1,all_other,12%, 432 , 11.3 ,3.92,682," 3,479 "," 4,933 ",15.1,2,0,0,0
1,debt_consolidation,11%, 339 , 10.4 ,4.74,722," 1,290 "," 6,206 ",35.3,0,0,0,0
1,debt_consolidation,10%, 225 , 10.2 ,17.78,717," 1,830 "," 16,326 ",48.6,2,0,0,0
1,debt_consolidation,10%, 243 , 10.7 ,5.57,707," 4,140 ", 33 ,0.3,0,0,0,0
1,debt_consolidation,7%, 25 , 10.5 ,7.65,777," 4,620 "," 19,901 ",29.8,0,0,0,0
1,credit_card,8%, 91 , 9.9 ,6.32,737," 2,981 "," 4,385 ",24,0,0,0,0
1,debt_consolidation,14%, 589 , 10.7 ,18.52,677," 4,800 "," 18,966 ",70.5,2,0,0,0
1,home_improvement,9%, 96 , 11.2 ,1.49,712," 6,220 "," 8,788 ",39.2,0,0,1,0
1,all_other,11%, 49 , 10.6 ,18.14,697," 3,091 "," 1,276 ",63.8,1,0,0,0
1,debt_consolidation,12%, 200 , 10.5 ,14.77,672," 4,830 "," 22,635 ",45.5,0,0,0,0
1,credit_card,8%, 200 , 11.5 ,0.83,777," 8,370 "," 1,715 ",8.2,1,0,0,0
1,credit_card,8%, 310 , 11.5 ,3.19,777," 8,370 "," 1,715 ",8.2,1,0,0,0
1,all_other,10%, 80 , 10.0 ,22.25,737," 2,404 "," 2,574 ",10.5,1,0,0,0
1,credit_card,8%, 161 , 11.0 ,7.08,767," 13,319 "," 25,336 ",35.9,0,0,0,0
1,debt_consolidation,14%, 343 , 10.3 ,15.82,667," 3,539 "," 18,485 ",65.3,1,0,1,1
1,debt_consolidation,9%, 272 , 10.8 ,17.33,737," 2,430 "," 9,048 ",26.6,1,0,0,0
1,credit_card,13%, 308 , 10.8 ,7.37,672," 7,020 "," 14,421 ",83.8,0,2,0,0
1,debt_consolidation,10%, 200 , 9.9 ,18.35,742," 2,879 "," 9,121 ",55.4,1,0,0,0
1,all_other,11%, 261 , 12.3 ,17.66,707," 6,630 "," 120,563 ",92.4,0,0,0,0
1,all_other,8%, 94 , 10.0 ,12.05,742," 1,259 ", 710 ,7.8,4,0,0,0
1,educational,10%, 47 , 11.1 ,7.74,707," 3,509 "," 20,762 ",48.5,2,0,0,0
1,debt_consolidation,9%, 190 , 10.7 ,10.8,732," 3,451 "," 1,839 ",15.6,3,0,0,0
1,debt_consolidation,10%, 627 , 11.4 ,1.95,767," 3,180 "," 8,629 ",17.6,0,0,0,0
1,debt_consolidation,12%, 331 , 10.8 ,8.4,687," 3,300 "," 11,735 ",93.9,2,0,0,0
1,all_other,10%, 584 , 11.3 ,0.86,717," 2,092 "," 5,506 ",52.4,1,0,0,0
1,debt_consolidation,12%, 199 , 11.0 ,6,672," 4,410 "," 3,831 ",34.2,0,1,0,1
1,all_other,8%, 187 , 11.2 ,2.54,802," 6,451 "," 6,094 ",2.8,0,0,0,0
1,credit_card,10%, 194 , 10.6 ,16.17,712," 2,699 "," 15,597 ",60,1,0,0,0
1,small_business,10%, 808 , 11.9 ,3.84,762," 4,725 "," 52,214 ",8.7,8,0,0,0
1,small_business,10%, 645 , 10.2 ,9.14,762," 6,752 ", 507 ,3.5,0,0,0,1
1,debt_consolidation,11%, 196 , 10.4 ,11.12,687," 4,079 ", -   ,0,1,0,0,0
1,debt_consolidation,11%, 164 , 10.5 ,5.73,682," 3,299 "," 4,760 ",60.3,0,0,0,0
